# #Wavelength [um]  Transmission
1.92813254e+00 0.0
1.92864635e+00 0.0
1.92916017e+00 0.0
1.92967399e+00 0.0
1.93018781e+00 0.0
1.93070163e+00 0.0
1.93121545e+00 0.0
1.93172927e+00 0.0
1.93224309e+00 0.0
1.93275691e+00 0.0
1.93327073e+00 0.0
1.93378455e+00 0.0
1.93429837e+00 0.0
1.93481219e+00 0.0
1.93532601e+00 0.0
1.93583983e+00 0.0
1.93635365e+00 0.0
1.93686746e+00 0.0
1.93738128e+00 0.0
1.93789510e+00 0.0
1.93840892e+00 0.0
1.93892274e+00 0.0
1.93943656e+00 0.0
1.93995038e+00 0.0
1.94046420e+00 0.0
1.94097802e+00 0.0
1.94149184e+00 0.0
1.94200566e+00 0.0
1.94251948e+00 0.0
1.94303330e+00 0.0
1.94354712e+00 0.0
1.94406094e+00 0.0
1.94457476e+00 0.0
1.94508858e+00 0.0
1.94560239e+00 0.0
1.94611621e+00 0.0
1.94663003e+00 0.0
1.94714385e+00 0.0
1.94765767e+00 0.0
1.94817149e+00 0.0
1.94868531e+00 0.0
1.94919913e+00 0.0
1.94971295e+00 0.0
1.95022677e+00 0.0
1.95074059e+00 0.0
1.95125441e+00 0.0
1.95176823e+00 0.0
1.95228205e+00 0.0
1.95279587e+00 0.0
1.95330969e+00 0.0
1.95382351e+00 0.0
1.95433732e+00 0.0
1.95485114e+00 0.0
1.95536496e+00 0.0
1.95587878e+00 0.0
1.95639260e+00 0.0
1.95690642e+00 0.0
1.95742024e+00 0.0
1.95793406e+00 1.0
1.95844788e+00 1.0
1.95896170e+00 1.0
1.95947552e+00 1.0
1.95998934e+00 1.0
1.96050316e+00 1.0
1.96101698e+00 1.0
1.96153080e+00 1.0
1.96204462e+00 1.0
1.96255844e+00 1.0
1.96307225e+00 1.0
1.96358607e+00 1.0
1.96409989e+00 1.0
1.96461371e+00 1.0
1.96512753e+00 1.0
1.96564135e+00 1.0
1.96615517e+00 1.0
1.96666899e+00 1.0
1.96718281e+00 1.0
1.96769663e+00 1.0
1.96821045e+00 1.0
1.96872427e+00 1.0
1.96923809e+00 1.0
1.96975191e+00 1.0
1.97026573e+00 1.0
1.97077955e+00 1.0
1.97129337e+00 1.0
1.97180718e+00 1.0
1.97232100e+00 1.0
1.97283482e+00 1.0
1.97334864e+00 1.0
1.97386246e+00 1.0
1.97437628e+00 1.0
1.97489010e+00 1.0
1.97540392e+00 1.0
1.97591774e+00 1.0
1.97643156e+00 1.0
1.97694538e+00 1.0
1.97745920e+00 1.0
1.97797302e+00 1.0
1.97848684e+00 1.0
1.97900066e+00 1.0
1.97951448e+00 1.0
1.98002830e+00 1.0
1.98054211e+00 1.0
1.98105593e+00 1.0
1.98156975e+00 1.0
1.98208357e+00 1.0
1.98259739e+00 1.0
1.98311121e+00 1.0
1.98362503e+00 1.0
1.98413885e+00 1.0
1.98465267e+00 1.0
1.98516649e+00 1.0
1.98568031e+00 1.0
1.98619413e+00 1.0
1.98670795e+00 1.0
1.98722177e+00 1.0
1.98773559e+00 1.0
1.98824941e+00 1.0
1.98876323e+00 1.0
1.98927704e+00 1.0
1.98979086e+00 1.0
1.99030468e+00 1.0
1.99081850e+00 1.0
1.99133232e+00 1.0
1.99184614e+00 1.0
1.99235996e+00 1.0
1.99287378e+00 1.0
1.99338760e+00 1.0
1.99390142e+00 1.0
1.99441524e+00 1.0
1.99492906e+00 1.0
1.99544288e+00 1.0
1.99595670e+00 1.0
1.99647052e+00 1.0
1.99698434e+00 1.0
1.99749816e+00 1.0
1.99801197e+00 1.0
1.99852579e+00 1.0
1.99903961e+00 1.0
1.99955343e+00 1.0
2.00006725e+00 1.0
2.00058107e+00 1.0
2.00109489e+00 1.0
2.00160871e+00 1.0
2.00212253e+00 1.0
2.00263635e+00 1.0
2.00315017e+00 1.0
2.00366399e+00 1.0
2.00417781e+00 1.0
2.00469163e+00 1.0
2.00520545e+00 1.0
2.00571927e+00 1.0
2.00623309e+00 1.0
2.00674690e+00 1.0
2.00726072e+00 1.0
2.00777454e+00 1.0
2.00828836e+00 1.0
2.00880218e+00 1.0
2.00931600e+00 1.0
2.00982982e+00 1.0
2.01034364e+00 1.0
2.01085746e+00 1.0
2.01137128e+00 1.0
2.01188510e+00 1.0
2.01239892e+00 1.0
2.01291274e+00 1.0
2.01342656e+00 1.0
2.01394038e+00 1.0
2.01445420e+00 1.0
2.01496802e+00 1.0
2.01548183e+00 0.0
2.01599565e+00 0.0
2.01650947e+00 0.0
2.01702329e+00 0.0
2.01753711e+00 0.0
2.01805093e+00 0.0
2.01856475e+00 0.0
2.01907857e+00 0.0
2.01959239e+00 0.0
2.02010621e+00 0.0
2.02062003e+00 0.0
2.02113385e+00 0.0
2.02164767e+00 0.0
2.02216149e+00 0.0
2.02267531e+00 0.0
2.02318913e+00 0.0
2.02370295e+00 0.0
2.02421676e+00 0.0
2.02473058e+00 0.0
2.02524440e+00 0.0
2.02575822e+00 0.0
2.02627204e+00 0.0
2.02678586e+00 0.0
2.02729968e+00 0.0
2.02781350e+00 0.0
2.02832732e+00 0.0
2.02884114e+00 0.0
2.02935496e+00 0.0
2.02986878e+00 0.0
2.03038260e+00 0.0
2.03089642e+00 0.0
2.03141024e+00 0.0
2.03192406e+00 0.0
2.03243788e+00 0.0
2.03295169e+00 0.0
2.03346551e+00 0.0
2.03397933e+00 0.0
2.03449315e+00 0.0
2.03500697e+00 0.0
2.03552079e+00 0.0
2.03603461e+00 0.0
2.03654843e+00 0.0
2.03706225e+00 0.0
2.03757607e+00 0.0
2.03808989e+00 0.0
2.03860371e+00 0.0
2.03911753e+00 0.0
2.03963135e+00 0.0
2.04014517e+00 0.0
2.04065899e+00 0.0
2.04117281e+00 0.0
2.04168662e+00 0.0
2.04220044e+00 0.0
2.04271426e+00 0.0
2.04322808e+00 0.0
2.04374190e+00 0.0
